,VIN,type,brake_time_sec,brake_distance_ft,road_type,braking_score,brake_pressure20pct,brake_pressure40pct,brake_pressure60pct,brake_pressure80pct,brake_pressure100pct,abs_event,travel_speed
2782,1G1RB6E41FU000030,aggressive,1.94,23.9,residential,74,1,1,1,0,0,0,33
1787,1G1FX6S08H4000015,distracted,3.8,54.05,main road,130,1,1,0,0,0,0,42
1284,1G1RB6E41FU000045,distracted,3.25,28.65,residential,111,1,1,1,0,0,1,25
2188,1G1RB6E41FU000008,aggressive,2.24,44.02,main road,100,1,1,1,0,0,0,59
2040,1G1RB6E41FU000002,aggressive,2.57,49.09,main road,114,1,1,1,0,0,0,58
425,1G1FX6S08H4000031,quality,4.21,32.63,residential,180,1,0,0,0,0,0,25
2293,1G1RB6E41FU000012,aggressive,2.33,18.74,residential,128,1,1,1,0,0,0,32
1241,1G1RB6E41FU000043,distracted,5.88,81.81,highway,108,1,1,1,1,0,1,58
1660,1G1FX6S08H4000010,distracted,2.97,31.91,residential,137,1,0,0,0,0,0,24
2123,1G1RB6E41FU000005,aggressive,2.79,46.88,main road,97,1,1,1,0,0,0,56
528,1G1FX6S08H4000035,quality,7.56,96.41,highway,154,1,1,1,0,0,0,59
1144,1G1RB6E41FU000039,distracted,3.08,31.45,residential,139,0,0,0,0,0,1,20
1000,1G1FX6S08H4000050,quality,8.34,90.09,highway,174,1,1,1,1,0,1,62
2020,1G1RB6E41FU000001,aggressive,4.58,58.4,highway,95,1,1,1,1,0,0,67
2433,1G1RB6E41FU000017,aggressive,1.54,47.69,main road,93,1,1,1,0,0,0,51
2689,1G1RB6E41FU000027,aggressive,1.68,22.64,residential,79,1,0,0,0,0,0,35
885,1G1FX6S08H4000047,quality,8.39,93.84,highway,189,1,1,1,0,0,0,60
2235,1G1RB6E41FU000010,aggressive,6.06,61.86,highway,97,1,1,1,0,0,0,70
2361,1G1RB6E41FU000014,aggressive,2.39,43.5,main road,111,1,1,0,0,0,0,57
116,1G1FX6S08H4000021,quality,6.51,56.89,main road,193,0,0,0,0,0,0,49
1738,1G1FX6S08H4000013,distracted,3.15,33.12,residential,131,0,0,0,0,0,0,23
1011,1G1RB6E41FU000034,distracted,5.2,73.61,highway,125,1,1,1,1,0,1,58
2487,1G1RB6E41FU000019,aggressive,3.8,60.37,highway,72,1,1,1,1,0,0,69
2919,1G1RB6E41FU000007,aggressive,5.52,61.3,highway,100,1,1,1,1,1,1,70
1844,1G1FX6S08H4000017,distracted,5.99,76.26,highway,122,1,1,1,1,0,0,55
922,1G1FX6S08H4000048,quality,5.4,61.93,main road,186,0,0,0,0,0,0,47
1158,1G1RB6E41FU000040,distracted,5.48,79.39,highway,114,1,1,1,1,0,1,62
2062,1G1RB6E41FU000003,aggressive,2.61,25.47,residential,89,1,1,0,0,0,0,33
2470,1G1RB6E41FU000018,aggressive,2.01,17.01,residential,122,1,1,0,0,0,0,35
2101,1G1RB6E41FU000005,aggressive,2.72,44.79,main road,99,1,1,1,0,0,0,54
1003,1G1RB6E41FU000034,distracted,5.51,74.15,highway,119,1,1,1,1,0,1,62
1527,1G1FX6S08H4000004,distracted,3.26,23.19,residential,170,1,0,0,0,0,0,20
945,1G1FX6S08H4000049,quality,4.15,30.98,residential,142,1,1,1,0,0,0,27
2215,1G1RB6E41FU000009,aggressive,2.06,21.44,residential,100,1,1,1,0,0,0,35
1677,1G1FX6S08H4000010,distracted,3.29,29.95,residential,128,1,0,0,0,0,0,20
2200,1G1RB6E41FU000008,aggressive,2.28,40.65,main road,112,1,1,1,0,0,0,57
13,1G1FX6S08H4000018,quality,6.49,64.13,main road,152,0,0,0,0,0,0,48
1498,1G1FX6S08H4000003,distracted,4.2,51.22,main road,134,1,1,0,0,0,0,38
2655,1G1RB6E41FU000026,aggressive,2.17,43.85,main road,121,1,1,1,0,0,0,55
2139,1G1RB6E41FU000006,aggressive,2.08,20.89,residential,115,1,1,1,0,0,0,35
1047,1G1RB6E41FU000036,distracted,3.36,25.99,residential,124,1,0,0,0,0,1,24
713,1G1FX6S08H4000041,quality,8.29,94.03,highway,164,1,1,1,0,0,0,59
1512,1G1FX6S08H4000004,distracted,2.93,35.17,residential,139,1,0,0,0,0,0,21
2209,1G1RB6E41FU000009,aggressive,3.41,17.81,residential,105,1,0,0,0,0,0,34
1875,1G1RB6E41FU000040,distracted,5.18,82.86,highway,148,1,1,1,1,0,1,58
829,1G1FX6S08H4000045,quality,5.59,60.38,main road,190,0,0,0,0,0,0,45
426,1G1FX6S08H4000031,quality,4.18,30.65,residential,159,1,1,1,0,0,0,27
408,1G1FX6S08H4000031,quality,4.03,31.92,residential,168,0,0,0,0,0,0,29
906,1G1FX6S08H4000048,quality,4.99,61.25,main road,142,0,0,0,0,0,0,45
262,1G1FX6S08H4000026,quality,8.1,86.52,highway,192,1,1,1,0,0,0,63
1819,1G1FX6S08H4000016,distracted,2.97,32.73,residential,131,1,0,0,0,0,0,22
1131,1G1RB6E41FU000039,distracted,3.35,34.41,residential,110,1,0,0,0,0,1,22
977,1G1FX6S08H4000050,quality,8.44,91.66,highway,161,1,1,1,0,0,0,60
2578,1G1RB6E41FU000023,aggressive,2.07,42.18,main road,102,1,1,1,0,0,0,51
751,1G1FX6S08H4000042,quality,5.74,65.47,main road,163,0,0,0,0,0,0,49
365,1G1FX6S08H4000029,quality,6.93,90.44,highway,146,1,1,1,0,0,0,63
1339,1G1RB6E41FU000047,distracted,4.15,58.52,main road,110,1,0,0,0,0,1,40
287,1G1FX6S08H4000027,quality,5.53,62.37,main road,190,0,0,0,0,0,0,48
41,1G1FX6S08H4000019,quality,3.97,26.06,residential,163,1,0,0,0,0,0,25
2388,1G1RB6E41FU000015,aggressive,2.09,21.13,residential,95,0,0,0,0,0,0,32
2356,1G1RB6E41FU000014,aggressive,3.32,47.54,main road,106,1,1,1,0,0,0,53
1651,1G1FX6S08H4000009,distracted,3.74,60,main road,117,1,0,0,0,0,0,39
1107,1G1RB6E41FU000038,distracted,3.23,57.14,main road,105,1,1,1,0,0,1,43
932,1G1FX6S08H4000048,quality,5.45,61.78,main road,197,1,0,0,0,0,0,46
2226,1G1RB6E41FU000009,aggressive,3.26,17.37,residential,119,1,0,0,0,0,0,35
959,1G1FX6S08H4000049,quality,4,26.04,residential,172,1,0,0,0,0,0,28
2369,1G1RB6E41FU000015,aggressive,2.01,21.22,residential,104,1,1,1,0,0,0,31
2441,1G1RB6E41FU000017,aggressive,2.48,46.61,main road,98,1,1,1,0,0,0,50
985,1G1FX6S08H4000050,quality,7.31,86.08,highway,199,1,1,1,0,0,0,62
1634,1G1FX6S08H4000009,distracted,3.58,56.05,main road,143,1,1,0,0,0,0,39
2286,1G1RB6E41FU000012,aggressive,1.16,17.7,residential,102,1,1,1,1,0,0,32
364,1G1FX6S08H4000029,quality,7.93,83.45,highway,179,1,1,1,0,0,0,63
2,1G1FX6S08H4000017,quality,6.9,89.55,highway,181,1,1,1,0,0,0,64
26,1G1FX6S08H4000018,quality,5.68,61.52,main road,165,0,0,0,0,0,0,50
1896,1G1RB6E41FU000046,distracted,4.9,81.51,highway,133,1,1,1,1,0,1,57
1832,1G1FX6S08H4000016,distracted,3.65,36.52,residential,163,1,0,0,0,0,0,21
1205,1G1RB6E41FU000042,distracted,3.13,31.24,residential,183,0,0,0,0,0,1,23
1503,1G1FX6S08H4000004,distracted,3.55,25.47,residential,118,1,0,0,0,0,0,21
1577,1G1FX6S08H4000007,distracted,3.15,26.63,residential,139,1,1,1,0,0,0,23
2643,1G1RB6E41FU000025,aggressive,5.07,59.72,highway,116,1,1,1,1,0,0,70
2386,1G1RB6E41FU000015,aggressive,2.02,20.41,residential,113,1,1,1,0,0,0,32
810,1G1FX6S08H4000044,quality,8.04,92.58,highway,182,1,1,1,0,0,0,62
2192,1G1RB6E41FU000008,aggressive,2.74,47.08,main road,87,1,1,1,0,0,0,54
831,1G1FX6S08H4000045,quality,6.23,58.47,main road,139,0,0,0,0,0,0,51
1471,1G1FX6S08H4000002,distracted,5.45,82.11,highway,123,1,1,1,1,0,0,57
2828,1G1RB6E41FU000032,aggressive,3.1,36.47,main road,103,1,1,1,0,0,0,54
2777,1G1RB6E41FU000030,aggressive,1.97,13.54,residential,100,1,1,1,0,0,0,31
2324,1G1RB6E41FU000013,aggressive,5.72,62.37,highway,101,1,1,1,1,0,0,72
2965,1G1RB6E41FU000022,aggressive,4.12,57.87,highway,103,1,1,1,1,1,1,72
2249,1G1RB6E41FU000010,aggressive,4.64,60.03,highway,100,1,1,1,1,0,0,73
1253,1G1RB6E41FU000044,distracted,4.39,55.92,main road,105,1,1,1,0,0,1,42
1522,1G1FX6S08H4000004,distracted,3.23,28.7,residential,74,1,0,0,0,0,0,27
336,1G1FX6S08H4000028,quality,3.83,29.67,residential,178,1,1,1,0,0,0,28
677,1G1FX6S08H4000040,quality,3.59,31.18,residential,161,1,1,0,0,0,0,24
1663,1G1FX6S08H4000010,distracted,3.42,25.51,residential,150,0,0,0,0,0,0,25
1211,1G1RB6E41FU000042,distracted,3.35,27.37,residential,140,1,1,1,0,0,1,22
904,1G1FX6S08H4000047,quality,6.73,84.9,highway,154,1,1,1,0,0,0,58
2903,1G1RB6E41FU000004,aggressive,5.17,60.98,highway,78,1,1,1,1,1,1,75
1817,1G1FX6S08H4000016,distracted,3.48,34.09,residential,114,1,0,0,0,0,0,20
2740,1G1RB6E41FU000029,aggressive,2.12,48.76,main road,101,1,1,0,0,0,0,54
1419,1G1RB6E41FU000050,distracted,4.01,54.23,main road,117,1,0,0,0,0,0,42
2516,1G1RB6E41FU000020,aggressive,2.7,45.49,main road,81,1,1,1,1,0,0,52
2776,1G1RB6E41FU000030,aggressive,1.57,18.53,residential,115,0,0,0,0,0,0,31
2552,1G1RB6E41FU000021,aggressive,2.54,21.3,residential,86,1,1,0,0,0,0,31
931,1G1FX6S08H4000048,quality,5.39,64.24,main road,154,0,0,0,0,0,0,49
2576,1G1RB6E41FU000023,aggressive,2.55,45.38,main road,111,1,1,1,0,0,0,56
2190,1G1RB6E41FU000008,aggressive,2.85,46.39,main road,96,1,1,1,1,0,0,60
2833,1G1RB6E41FU000032,aggressive,3.44,47.05,main road,122,1,1,1,0,0,0,61
660,1G1FX6S08H4000039,quality,4.7,53.14,main road,194,0,0,0,0,0,0,46
1134,1G1RB6E41FU000039,distracted,2.85,26.66,residential,132,1,1,1,0,0,1,21
2076,1G1RB6E41FU000003,aggressive,2.45,19.24,residential,113,1,1,1,0,0,0,31
2691,1G1RB6E41FU000027,aggressive,1.75,18.55,residential,78,1,1,1,0,0,0,34
1883,1G1RB6E41FU000040,distracted,5.6,80.17,highway,133,1,1,1,1,1,1,54
531,1G1FX6S08H4000035,quality,7.3,88.76,highway,197,1,1,1,0,0,0,61
373,1G1FX6S08H4000030,quality,6.33,59.72,main road,196,0,0,0,0,0,0,52
2667,1G1RB6E41FU000026,aggressive,2.42,39.53,main road,93,1,1,1,0,0,0,57
1695,1G1FX6S08H4000011,distracted,5.15,79.26,highway,131,1,1,1,1,0,0,58
1172,1G1RB6E41FU000041,distracted,4.88,55.57,main road,126,1,1,1,0,0,1,34
10,1G1FX6S08H4000017,quality,7.99,86.52,highway,128,1,1,1,0,0,0,59
2605,1G1RB6E41FU000024,aggressive,1.14,14.78,residential,104,1,0,0,0,0,0,33
2829,1G1RB6E41FU000032,aggressive,2.95,40.63,main road,128,1,1,1,1,0,0,55
148,1G1FX6S08H4000022,quality,4.25,27.82,residential,158,1,1,0,0,0,0,25
1016,1G1RB6E41FU000034,distracted,5.38,84.09,highway,172,1,1,1,1,0,1,61
1235,1G1RB6E41FU000043,distracted,5.68,70.35,highway,115,1,1,1,1,0,1,58
117,1G1FX6S08H4000021,quality,6.01,59.05,main road,171,0,0,0,0,0,0,48
1173,1G1RB6E41FU000041,distracted,3.97,58.32,main road,137,1,1,0,0,0,1,43
594,1G1FX6S08H4000037,quality,4.25,35.51,residential,196,1,1,1,0,0,0,26
2614,1G1RB6E41FU000024,aggressive,2.75,18.89,residential,120,1,1,0,0,0,0,33
2379,1G1RB6E41FU000015,aggressive,2.22,18.89,residential,85,1,0,0,0,0,0,36
2660,1G1RB6E41FU000026,aggressive,2.17,43.76,main road,88,1,1,1,1,0,0,55
29,1G1FX6S08H4000018,quality,5.36,57.79,main road,175,0,0,0,0,0,0,47
2500,1G1RB6E41FU000020,aggressive,3,42.17,main road,115,1,1,1,0,0,0,55
1370,1G1RB6E41FU000048,distracted,2.99,28.8,residential,156,1,1,0,0,0,0,18
2982,1G1RB6E41FU000028,aggressive,5.74,60.75,highway,119,1,1,1,1,1,1,75
651,1G1FX6S08H4000039,quality,4.99,63.22,main road,174,0,0,0,0,0,0,48
2556,1G1RB6E41FU000022,aggressive,5.01,59.78,highway,103,1,1,1,1,0,0,73
143,1G1FX6S08H4000022,quality,4.1,30.44,residential,165,1,0,0,0,0,0,25
1308,1G1RB6E41FU000046,distracted,5.49,78.02,highway,116,1,1,1,0,0,1,61
166,1G1FX6S08H4000023,quality,7.12,86.82,highway,197,1,1,0,0,0,0,60
2102,1G1RB6E41FU000005,aggressive,1.93,45.58,main road,98,1,1,1,1,0,0,53
1686,1G1FX6S08H4000011,distracted,5.91,81.93,highway,93,1,1,1,1,0,0,58
2312,1G1RB6E41FU000012,aggressive,1.6,23.64,residential,100,1,0,0,0,0,0,33
2060,1G1RB6E41FU000003,aggressive,2.51,19.05,residential,81,1,1,1,0,0,0,35
1242,1G1RB6E41FU000043,distracted,5.83,73.76,highway,129,1,1,1,1,0,1,57
189,1G1FX6S08H4000023,quality,7.14,91,highway,188,1,1,1,0,0,0,60
352,1G1FX6S08H4000029,quality,8.01,93.34,highway,174,1,1,1,0,0,0,59
1918,1G1RB6E41FU000049,distracted,5.05,77.04,highway,100,1,1,1,1,0,1,56
345,1G1FX6S08H4000029,quality,7.46,89.54,highway,188,1,1,1,0,0,0,62
2535,1G1RB6E41FU000021,aggressive,1.67,21.18,residential,112,1,1,1,0,0,0,35
12,1G1FX6S08H4000018,quality,6.63,61.82,main road,179,0,0,0,0,0,0,49
1287,1G1RB6E41FU000045,distracted,3.45,28.44,residential,152,0,0,0,0,0,1,25
2373,1G1RB6E41FU000015,aggressive,2.7,17.51,residential,70,1,1,1,0,0,0,31
2840,1G1RB6E41FU000032,aggressive,2.31,43.89,main road,83,1,1,1,0,0,0,54
1785,1G1FX6S08H4000015,distracted,4.3,51.49,main road,142,1,1,0,0,0,0,43
1722,1G1FX6S08H4000012,distracted,4.22,60.98,main road,123,1,1,1,0,0,0,40
1568,1G1FX6S08H4000006,distracted,3.77,56.64,main road,122,1,0,0,0,0,0,41
2495,1G1RB6E41FU000020,aggressive,2.77,44.71,main road,126,1,1,1,0,0,0,54
1376,1G1RB6E41FU000048,distracted,3,35.23,residential,136,1,1,1,0,0,0,21
1281,1G1RB6E41FU000045,distracted,3.34,29.78,residential,127,0,0,0,0,0,1,25
389,1G1FX6S08H4000030,quality,5.37,60.43,main road,143,1,0,0,0,0,0,48
2079,1G1RB6E41FU000004,aggressive,5.73,64.25,highway,113,1,1,1,1,0,0,75
607,1G1FX6S08H4000037,quality,3.75,28.65,residential,150,0,0,0,0,0,0,22
1733,1G1FX6S08H4000013,distracted,3.14,27.97,residential,148,0,0,0,0,0,0,22
2823,1G1RB6E41FU000032,aggressive,2.99,43,main road,102,1,1,1,0,0,0,50
1814,1G1FX6S08H4000016,distracted,2.78,27.51,residential,140,0,0,0,0,0,0,23
1656,1G1FX6S08H4000010,distracted,3.13,33.34,residential,134,0,0,0,0,0,0,26
641,1G1FX6S08H4000039,quality,5.64,60.63,main road,169,1,0,0,0,0,0,48
1321,1G1RB6E41FU000047,distracted,4.78,59.08,main road,182,1,1,0,0,0,1,40
2551,1G1RB6E41FU000021,aggressive,2.6,15.43,residential,107,1,1,1,0,0,0,36
94,1G1FX6S08H4000020,quality,9.01,88.72,highway,155,1,1,1,0,0,0,65
1766,1G1FX6S08H4000014,distracted,5.48,80.24,highway,104,1,1,1,1,0,0,58
1687,1G1FX6S08H4000011,distracted,5.77,77.1,highway,121,1,1,1,1,0,0,56
1600,1G1FX6S08H4000007,distracted,3.3,34.68,residential,133,1,1,1,0,0,0,20
1789,1G1FX6S08H4000015,distracted,4.26,52.92,main road,139,1,0,0,0,0,0,41
1266,1G1RB6E41FU000044,distracted,4.19,51.23,main road,131,1,0,0,0,0,1,40
1925,1G1RB6E41FU000049,distracted,5.9,79.04,highway,101,1,1,1,1,0,1,57
152,1G1FX6S08H4000022,quality,3.77,27.22,residential,182,1,1,1,0,0,0,28
1223,1G1RB6E41FU000042,distracted,3.26,25.85,residential,139,0,0,0,0,0,1,22
2480,1G1RB6E41FU000019,aggressive,4.57,58.36,highway,107,1,1,1,0,0,0,70
860,1G1FX6S08H4000046,quality,3.78,34.14,residential,153,1,0,0,0,0,0,25
309,1G1FX6S08H4000027,quality,5.2,61.71,main road,184,0,0,0,0,0,0,48
781,1G1FX6S08H4000043,quality,3.96,29.45,residential,147,1,0,0,0,0,0,27
263,1G1FX6S08H4000026,quality,7.31,89.14,highway,159,1,1,1,0,0,0,62
735,1G1FX6S08H4000042,quality,5.85,56.68,main road,190,0,0,0,0,0,0,48
2026,1G1RB6E41FU000002,aggressive,2.65,41.85,main road,114,1,1,1,0,0,0,53
2521,1G1RB6E41FU000020,aggressive,2.33,44.51,main road,83,1,1,1,1,0,0,53
1765,1G1FX6S08H4000014,distracted,6.26,86.53,highway,128,1,1,1,1,0,0,58
2898,1G1RB6E41FU000004,aggressive,2.84,60.89,highway,118,1,1,1,1,1,1,72
1927,1G1FX6S08H4000002,distracted,5.42,77.42,highway,113,1,1,1,1,0,1,57
399,1G1FX6S08H4000031,quality,4.13,28.69,residential,150,1,1,0,0,0,0,30
2277,1G1RB6E41FU000011,aggressive,2.83,48.11,main road,97,1,1,1,0,0,0,55
1783,1G1FX6S08H4000015,distracted,3.7,55.51,main road,129,1,1,1,0,0,0,36
430,1G1FX6S08H4000032,quality,7.53,92.85,highway,194,1,1,1,0,0,0,63
998,1G1FX6S08H4000044,quality,9.14,86.7,highway,179,1,1,1,1,0,1,56
1356,1G1RB6E41FU000048,distracted,3.09,24.02,residential,99,0,0,0,0,0,0,21
1523,1G1FX6S08H4000004,distracted,3.13,35.18,residential,106,1,0,0,0,0,0,22
2766,1G1RB6E41FU000030,aggressive,2.39,22.21,residential,110,1,1,1,0,0,0,39
102,1G1FX6S08H4000021,quality,6.18,56.22,main road,181,0,0,0,0,0,0,44
2613,1G1RB6E41FU000024,aggressive,2.65,23.58,residential,97,1,1,1,0,0,0,34
2774,1G1RB6E41FU000030,aggressive,1.27,20.48,residential,93,1,1,0,0,0,0,33
2803,1G1RB6E41FU000031,aggressive,4.5,59.81,highway,92,1,1,1,1,0,0,76
2693,1G1RB6E41FU000027,aggressive,2.52,22.69,residential,130,0,0,0,0,0,0,34
2161,1G1RB6E41FU000007,aggressive,5.47,59.25,highway,108,1,1,1,1,0,0,68
2826,1G1RB6E41FU000032,aggressive,3.21,43.23,main road,102,1,1,1,0,0,0,52
1110,1G1RB6E41FU000038,distracted,3.22,54.61,main road,126,1,1,0,0,0,1,41
2767,1G1RB6E41FU000030,aggressive,2.28,19.21,residential,83,1,1,1,0,0,0,34
1189,1G1RB6E41FU000041,distracted,3.8,52.22,main road,173,1,1,0,0,0,1,41
300,1G1FX6S08H4000027,quality,6.16,62.37,main road,176,0,0,0,0,0,0,48
618,1G1FX6S08H4000038,quality,7.02,93.24,highway,176,1,1,0,0,0,0,64
2317,1G1RB6E41FU000013,aggressive,4.1,62.63,highway,111,1,1,1,1,0,0,76
2709,1G1RB6E41FU000027,aggressive,1.07,15.27,residential,102,1,1,0,0,0,0,36
729,1G1FX6S08H4000042,quality,5.74,61.35,main road,189,1,0,0,0,0,0,43
1077,1G1RB6E41FU000037,distracted,5.36,75.52,highway,120,1,1,1,1,0,1,58
42,1G1FX6S08H4000019,quality,4,24.34,residential,181,1,0,0,0,0,0,25
1731,1G1FX6S08H4000013,distracted,3.43,28.93,residential,125,0,0,0,0,0,0,21
2035,1G1RB6E41FU000002,aggressive,3.19,49.23,main road,102,1,1,1,1,0,0,54
1649,1G1FX6S08H4000009,distracted,4.8,52.17,main road,103,1,1,1,0,0,0,44
2206,1G1RB6E41FU000009,aggressive,1.47,16.72,residential,118,1,1,0,0,0,0,36
2665,1G1RB6E41FU000026,aggressive,2.41,42.47,main road,100,0,0,0,0,0,0,54
2686,1G1RB6E41FU000027,aggressive,2.17,19.69,residential,84,0,0,0,0,0,0,35
1233,1G1RB6E41FU000043,distracted,5.92,78.24,highway,146,1,1,1,1,0,1,56
1417,1G1RB6E41FU000050,distracted,4.09,55.73,main road,158,1,1,0,0,0,0,37
2134,1G1RB6E41FU000006,aggressive,2.68,14.77,residential,51,0,0,0,0,0,0,34
2832,1G1RB6E41FU000032,aggressive,1.97,43.38,main road,113,1,1,1,0,0,0,56
1728,1G1FX6S08H4000012,distracted,3.92,52.57,main road,131,1,0,0,0,0,0,39
2450,1G1RB6E41FU000018,aggressive,1.53,18.94,residential,99,1,0,0,0,0,0,32
2085,1G1RB6E41FU000004,aggressive,5.81,56.78,highway,99,1,1,1,1,0,0,74
2856,1G1RB6E41FU000033,aggressive,1.73,19.47,residential,139,1,0,0,0,0,0,34
475,1G1FX6S08H4000033,quality,5.19,64.11,main road,166,1,0,0,0,0,0,47
678,1G1FX6S08H4000040,quality,4.21,28.52,residential,179,1,0,0,0,0,0,23
653,1G1FX6S08H4000039,quality,5.23,65.39,main road,189,0,0,0,0,0,0,46
1613,1G1FX6S08H4000008,distracted,4.9,76.98,highway,150,1,1,1,0,0,0,59
193,1G1FX6S08H4000024,quality,5.32,61.37,main road,198,0,0,0,0,0,0,46
308,1G1FX6S08H4000027,quality,5.15,63.99,main road,218,0,0,0,0,0,0,48
2449,1G1RB6E41FU000018,aggressive,2.21,21.85,residential,89,1,1,1,0,0,0,31
1770,1G1FX6S08H4000014,distracted,5.45,74.92,highway,133,1,1,1,0,0,0,54
758,1G1FX6S08H4000043,quality,4.08,28.68,residential,192,1,0,0,0,0,0,26
125,1G1FX6S08H4000021,quality,6.93,61.97,main road,165,0,0,0,0,0,0,47
292,1G1FX6S08H4000027,quality,5.6,62.25,main road,156,0,0,0,0,0,0,48
145,1G1FX6S08H4000022,quality,4.28,29.21,residential,196,0,0,0,0,0,0,21
2884,1G1RB6E41FU000001,aggressive,4.06,65,highway,121,1,1,1,1,1,1,68
1626,1G1FX6S08H4000009,distracted,4.35,54.55,main road,156,1,1,1,0,0,0,40
916,1G1FX6S08H4000048,quality,6.27,62.13,main road,190,0,0,0,0,0,0,48
164,1G1FX6S08H4000023,quality,7.22,87.51,highway,173,1,1,1,0,0,0,61
1380,1G1RB6E41FU000049,distracted,5.78,75.19,highway,156,1,1,1,1,0,0,53
2568,1G1RB6E41FU000022,aggressive,4.06,57.74,highway,107,1,1,1,1,0,0,69
1502,1G1FX6S08H4000004,distracted,2.71,27.53,residential,125,1,0,0,0,0,0,22
82,1G1FX6S08H4000020,quality,7.39,95.14,highway,172,1,1,1,0,0,0,61
2758,1G1RB6E41FU000029,aggressive,2.78,54.53,main road,97,1,1,1,1,0,0,55
1999,1G1FX6S08H4000017,distracted,5.44,81.3,highway,135,1,1,1,1,0,1,56
2437,1G1RB6E41FU000017,aggressive,2.05,39.9,main road,103,1,1,1,0,0,0,53
1296,1G1RB6E41FU000045,distracted,3.62,30.76,residential,132,1,0,0,0,0,1,23
483,1G1FX6S08H4000033,quality,5.78,67.14,main road,187,0,0,0,0,0,0,49
946,1G1FX6S08H4000049,quality,3.71,33.38,residential,180,1,0,0,0,0,0,27
2563,1G1RB6E41FU000022,aggressive,4.17,59.91,highway,74,1,1,1,1,0,0,73
461,1G1FX6S08H4000033,quality,6.23,55.04,main road,166,0,0,0,0,0,0,45
582,1G1FX6S08H4000037,quality,3.72,33.94,residential,206,1,0,0,0,0,0,26
1994,1G1FX6S08H4000017,distracted,5.24,70.34,highway,105,1,1,1,1,0,1,51
1579,1G1FX6S08H4000007,distracted,3.45,25.24,residential,110,0,0,0,0,0,0,24
2522,1G1RB6E41FU000020,aggressive,2.45,45.88,main road,119,1,1,1,1,0,0,53
635,1G1FX6S08H4000038,quality,7.25,85.97,highway,166,1,1,1,0,0,0,62
1389,1G1RB6E41FU000049,distracted,5.75,73.47,highway,137,1,1,1,1,0,0,59
1149,1G1RB6E41FU000039,distracted,2.93,33.28,residential,119,0,0,0,0,0,1,23
819,1G1FX6S08H4000045,quality,5.64,62.77,main road,193,0,0,0,0,0,0,46
2827,1G1RB6E41FU000032,aggressive,2.52,39.18,main road,110,1,1,1,1,0,0,54
836,1G1FX6S08H4000045,quality,5.98,59.43,main road,163,0,0,0,0,0,0,48
1012,1G1RB6E41FU000034,distracted,5.57,82.42,highway,143,1,1,1,1,0,1,58
1974,1G1FX6S08H4000011,distracted,5.69,75.71,highway,161,1,1,1,1,0,1,63
412,1G1FX6S08H4000031,quality,4.13,33.16,residential,160,1,1,0,0,0,0,27
2004,1G1RB6E41FU000001,aggressive,4.45,58.73,highway,96,1,1,1,1,0,0,72
1596,1G1FX6S08H4000007,distracted,3.11,30.95,residential,154,0,0,0,0,0,0,21
2739,1G1RB6E41FU000029,aggressive,2.2,48.71,main road,113,1,1,1,1,0,0,52
830,1G1FX6S08H4000045,quality,5.33,66.37,main road,195,0,0,0,0,0,0,48
969,1G1FX6S08H4000050,quality,8.2,86.32,highway,114,1,1,1,0,0,0,62
179,1G1FX6S08H4000023,quality,8.33,89.98,highway,193,1,1,1,0,0,0,65
1240,1G1RB6E41FU000043,distracted,5.11,81.5,highway,135,1,1,1,1,0,1,57
2371,1G1RB6E41FU000015,aggressive,1.44,23.72,residential,106,1,0,0,0,0,0,37
2835,1G1RB6E41FU000032,aggressive,2.47,41.53,main road,117,1,1,1,0,0,0,56
854,1G1FX6S08H4000046,quality,4.15,29.77,residential,136,1,1,0,0,0,0,25
696,1G1FX6S08H4000040,quality,4.31,26.9,residential,189,0,0,0,0,0,0,24
1591,1G1FX6S08H4000007,distracted,2.95,24.52,residential,151,0,0,0,0,0,0,21
1556,1G1FX6S08H4000006,distracted,4.14,58.37,main road,160,1,0,0,0,0,0,40
1744,1G1FX6S08H4000013,distracted,2.93,30.44,residential,115,0,0,0,0,0,0,23
1397,1G1RB6E41FU000050,distracted,5.26,54.89,main road,151,1,1,1,0,0,0,38
258,1G1FX6S08H4000026,quality,8.1,91.33,highway,165,1,1,1,0,0,0,62
1735,1G1FX6S08H4000013,distracted,3.05,24.61,residential,126,0,0,0,0,0,0,20
716,1G1FX6S08H4000041,quality,7.36,92.73,highway,213,1,1,1,0,0,0,60
2497,1G1RB6E41FU000020,aggressive,3.41,48.34,main road,140,1,1,1,0,0,0,53
1950,1G1FX6S08H4000005,distracted,5.78,74.83,highway,104,1,1,1,1,0,1,59
2308,1G1RB6E41FU000012,aggressive,1.32,21.79,residential,123,1,1,1,0,0,0,31
2183,1G1RB6E41FU000008,aggressive,2.6,43.41,main road,61,1,1,1,1,0,0,59
2872,1G1RB6E41FU000033,aggressive,2.87,22.45,residential,78,0,0,0,0,0,0,36
1162,1G1RB6E41FU000040,distracted,5.84,75.11,highway,156,1,1,1,1,0,1,60
351,1G1FX6S08H4000029,quality,7.56,90.73,highway,150,1,1,1,0,0,0,61
2984,1G1RB6E41FU000028,aggressive,4.28,56.37,highway,149,1,1,1,1,1,1,74
486,1G1FX6S08H4000033,quality,6.69,58.97,main road,161,0,0,0,0,0,0,47
1762,1G1FX6S08H4000014,distracted,5.31,89.56,highway,119,1,1,1,1,0,0,49
